geo_shape;objectid;geo_point_2d;nom_region;departement
"{""coordinates"": [[4.450388502417574, 48.23713711171561], [4.450905505623501, 48.24137692451172], [4.469952805207143, 48.25350988239105], [4.481116374279044, 48.27044882269205], [4.489785924150045, 48.274436677787826], [4.49709176026164, 48.27338853680907], [4.499199099875081, 48.27749200579996], [4.524356276421112, 48.29623369550888]], ""type"": ""LineString""}";4452;48.26802955886902, 4.485735893537893;Grand Est;Aube
"{""coordinates"": [[-4.023972518498824, 48.23880427353234], [-4.029671967665952, 48.23891374153927], [-4.078186439441249, 48.246066947222204]], ""type"": ""LineString""}";3302;48.24211218160271, -4.051106319333928;Bretagne;Finistère
"{""coordinates"": [[2.340633964652479, 48.48312141053784], [2.346215984984819, 48.48602271005903], [2.348598595706415, 48.48566479210781]], ""type"": ""LineString""}";6155;48.48492422407793, 2.344527780078907;Île-de-France;Essonne
"{""coordinates"": [[3.092860295328756, 50.36411843891002], [3.092817964019084, 50.36416374547999]], ""type"": ""LineString""}";6465;50.364141092195005, 3.09283912967392;Hauts-de-France;Nord
"{""coordinates"": [[4.373091259263857, 48.13576914044929], [4.391524058994024, 48.137969228630304], [4.396721581906753, 48.13832670030403]], ""type"": ""LineString""}";4453;48.13714942125887, 4.384896878722714;Grand Est;Aube
"{""coordinates"": [[-3.175811700978371, 48.602358201779445], [-3.171618391115741, 48.60758858764293], [-3.168580080172779, 48.61895322108525]], ""type"": ""LineString""}";3305;48.61025887878202, -3.1714117877097237;Bretagne;Côtes-d'Armor
"{""coordinates"": [[2.707145577068293, 48.17704803497383], [2.707095640600313, 48.17710327652324], [2.706980898516004, 48.17719483559823], [2.706942371288838, 48.17719172559985]], ""type"": ""LineString""}";6159;48.177134603285154, 2.7070504635931543;Île-de-France;Seine-et-Marne
"{""coordinates"": [[3.120092695879408, 50.665499607752054], [3.12027294413031, 50.66565793858734]], ""type"": ""LineString""}";6466;50.6655787731697, 3.120182820004859;Hauts-de-France;Nord
"{""coordinates"": [[4.412840278565744, 48.131103121956265], [4.412725283930231, 48.131025328378065]], ""type"": ""LineString""}";4459;48.131064225167165, 4.412782781247987;Grand Est;Aube
"{""coordinates"": [[-3.361267266113358, 48.70341995182191], [-3.381355274005076, 48.71444005835883], [-3.413239343333391, 48.73273858470232], [-3.421301655946159, 48.73958358978037]], ""type"": ""LineString""}";3308;48.72070083266619, -3.391828869609864;Bretagne;Côtes-d'Armor
"{""coordinates"": [[1.479722001150963, 46.24652727483598], [1.479664555498595, 46.246595632031365]], ""type"": ""LineString""}";6167;46.246561453433664, 1.479693278324779;Nouvelle-Aquitaine;Creuse
"{""coordinates"": [[2.808307888838549, 48.09567263270355], [2.808104664925991, 48.09571317357108]], ""type"": ""LineString""}";6471;48.09569290313731, 2.80820627688227;Centre-Val de Loire;Loiret
"{""coordinates"": [[4.00331704550588, 48.28987594358342], [3.999966920121361, 48.29339913085676], [4.013808362776389, 48.29900829560506], [4.016297405030011, 48.307555175262706], [4.020381303504747, 48.316505399558956]], ""type"": ""LineString""}";4463;48.30130303479132, 4.011035533666134;Grand Est;Aube
"{""coordinates"": [[-3.421301655946159, 48.73958358978037], [-3.431967283727218, 48.753237339702636], [-3.449696640056191, 48.75650810582265]], ""type"": ""LineString""}";3309;48.750725705259384, -3.433874333335892;Bretagne;Côtes-d'Armor
"{""coordinates"": [[2.259312869453415, 47.006739094718185], [2.259326151550524, 47.006743807882195]], ""type"": ""LineString""}";6169;47.006741451300186, 2.2593195105019697;Centre-Val de Loire;Cher
"{""coordinates"": [[6.558721806642213, 48.01651218462306], [6.55871642899031, 48.01650728475652]], ""type"": ""LineString""}";6472;48.01650973468979, 6.558719117816262;Grand Est;Vosges
"{""coordinates"": [[5.80680760612958, 47.2002202414723], [5.810178439406479, 47.20050616560887], [5.822429658463933, 47.201050310741266], [5.82682198478539, 47.202391111235166], [5.82821313615448, 47.20164422077696], [5.829944687461113, 47.20187694305941], [5.843772555203392, 47.207798183788874], [5.846306971894821, 47.20909746803265], [5.85598377383908, 47.2115598586326], [5.863562833863302, 47.213406878800896]], ""type"": ""LineString""}";4471;47.2054401233797, 5.835375958880075;Bourgogne-Franche-Comté;Doubs
"{""coordinates"": [[-3.293578856504816, 48.63827576927095], [-3.264232222818607, 48.65675764373778]], ""type"": ""LineString""}";3311;48.64751670650436, -3.2789055396617117;Bretagne;Côtes-d'Armor
"{""coordinates"": [[6.037043118010052, 44.460678587348774], [6.037032627694251, 44.46092534457311]], ""type"": ""LineString""}";6172;44.46080196596094, 6.037037872852151;Provence-Alpes-Côte d'Azur;Hautes-Alpes
"{""coordinates"": [[1.31960995784591, 45.102200185031755], [1.319792157338995, 45.10230523077375]], ""type"": ""LineString""}";6477;45.10225270790275, 1.3197010575924528;Nouvelle-Aquitaine;Dordogne
"{""coordinates"": [[3.532432047411529, 48.3684315930295], [3.532402899802691, 48.368445399467745]], ""type"": ""LineString""}";4489;48.36843849624862, 3.5324174736071106;Grand Est;Aube
"{""coordinates"": [[-2.84407665246819, 48.48837276816687], [-2.847650998976532, 48.48992005959946], [-2.856844312861948, 48.49310079244378], [-2.890706034481213, 48.509796245457956], [-2.893582798843773, 48.511190996149374]], ""type"": ""LineString""}";3313;48.49932890462666, -2.8690219078676162;Bretagne;Côtes-d'Armor
"{""coordinates"": [[6.076219965340544, 48.86274267507966], [6.076228040190452, 48.863044452980894], [6.076360690913135, 48.86306973351261]], ""type"": ""LineString""}";6177;48.86294410528457, 6.0762457494817825;Grand Est;Meurthe-et-Moselle
"{""coordinates"": [[4.656729995574632, 45.86745078221719], [4.657016551196183, 45.867537001386154]], ""type"": ""LineString""}";6480;45.86749389180167, 4.656873273385408;Auvergne-Rhône-Alpes;Rhône
"{""coordinates"": [[3.654692921078683, 48.35705260694752], [3.654708135128258, 48.35707210980089]], ""type"": ""LineString""}";4490;48.357062358374215, 3.654700528103471;Grand Est;Aube
"{""coordinates"": [[-3.134184176722115, 48.70399393144604], [-3.135016361130341, 48.70419007152713], [-3.135307088795201, 48.704436149110975], [-3.137791493070519, 48.70914095956349]], ""type"": ""LineString""}";3323;48.70629309821642, -3.136214517060447;Bretagne;Côtes-d'Armor
"{""coordinates"": [[2.544934744227296, 48.70793862150547], [2.552820785309069, 48.715332315953326], [2.554188444643912, 48.71911791926973], [2.561990817583828, 48.735149563176364], [2.57378353031782, 48.737023750666644], [2.577078330264461, 48.742877584616906]], ""type"": ""LineString""}";6181;48.72685278790697, 2.560338971590262;Île-de-France;Val-de-Marne
"{""coordinates"": [[4.063861181697324, 48.97011503086082], [4.063790516099202, 48.97002810098437], [4.054174007729269, 48.97060753403784], [4.050843514366889, 48.97498185952352]], ""type"": ""LineString""}";6501;48.9712093261003, 4.056683106675989;Grand Est;Marne
"{""coordinates"": [[4.020381303504747, 48.316505399558956], [4.020032061714693, 48.31913082366414], [4.024423426466671, 48.3214343480449], [4.02543217079009, 48.32201084711897], [4.023928260640973, 48.32905619090119], [4.029604577515641, 48.331476085222064], [4.031578359212299, 48.330324944635485], [4.034381208184927, 48.32845569884195], [4.034437370007954, 48.32844279115534], [4.034493643407035, 48.328441057812604]], ""type"": ""LineString""}";4498;48.325672908859424, 4.025817027519403;Grand Est;Aube
"{""coordinates"": [[-3.120779002396611, 48.674661598073534], [-3.121373037797611, 48.67652236307836], [-3.134184176722115, 48.70399393144604]], ""type"": ""LineString""}";3326;48.68937028018772, -3.1273728429873735;Bretagne;Côtes-d'Armor
"{""coordinates"": [[0.515757369123015, 49.4950641142073], [0.516184948955113, 49.49576302481574]], ""type"": ""LineString""}";6183;49.49541356951152, 0.5159711590390639;Normandie;Seine-Maritime
"{""coordinates"": [[4.958139815147876, 45.71777099108362], [4.961728730333611, 45.71577879917052], [4.973658962167687, 45.72054255498288], [4.979268019391993, 45.722649862042395]], ""type"": ""LineString""}";6502;45.71880998254007, 4.968595878451305;Auvergne-Rhône-Alpes;Rhône
"{""coordinates"": [[4.029784592015077, 48.317433936687046], [4.030604310781224, 48.31789160013449]], ""type"": ""LineString""}";4499;48.31766276841077, 4.030194451398151;Grand Est;Aube
"{""coordinates"": [[-3.824701675316885, 48.204187177757774], [-3.828294256818043, 48.20386338902171], [-3.858968196595603, 48.20590594045994], [-3.882170817824017, 48.20898467157226], [-3.922053000930012, 48.215989670511235], [-3.951803936256835, 48.21502926959122], [-3.955907419093984, 48.21524364500858], [-3.961667005639052, 48.214312763060306], [-3.979055979020673, 48.216469575789446], [-3.980019037815636, 48.21648393434728]], ""type"": ""LineString""}";3329;48.21112370015113, -3.9023756945731916;Bretagne;Finistère
"{""coordinates"": [[3.487446130935429, 48.42266677965515], [3.490287342182194, 48.43354394370962], [3.490346258579489, 48.43376694074299], [3.490749417252833, 48.43525891695838], [3.476998805305812, 48.466993401253134], [3.474162331292735, 48.47292023699878], [3.483162991826245, 48.480739121081434], [3.484604951923069, 48.481683264955336], [3.485285107257689, 48.48194913282418]], ""type"": ""LineString""}";6184;48.45427620439311, 3.4831753518045168;Grand Est;Aube
"{""coordinates"": [[6.114454068694119, 49.32597925760554], [6.114505015058065, 49.32599123972457], [6.115190194235101, 49.32614676600476]], ""type"": ""LineString""}";6509;49.326063196618875, 6.114822088756952;Grand Est;Moselle
"{""coordinates"": [[3.48540038297802, 48.48204843877066], [3.485424321588174, 48.48206608146741], [3.490030888285498, 48.48593906617775]], ""type"": ""LineString""}";4505;48.48399300899472, 3.487716221172346;Grand Est;Aube
"{""coordinates"": [[-1.673837952361834, 47.976296562709344], [-1.674049185360596, 47.97609882375448], [-1.673787917256053, 47.977964998768705], [-1.674740280071422, 47.97872775269054], [-1.69025155432676, 47.990446099716756], [-1.69425231812908, 47.992346583864894], [-1.701272186105962, 47.992996318681946], [-1.702239649957162, 47.993055698400305]], ""type"": ""LineString""}";3337;47.98660087060897, -1.6864872549985568;Bretagne;Ille-et-Vilaine
"{""coordinates"": [[1.826968027671896, 49.64861109097856], [1.832386137017744, 49.65194334150701]], ""type"": ""LineString""}";6196;49.650277216242785, 1.8296770823448203;Hauts-de-France;Oise
"{""coordinates"": [[4.554304877434164, 45.49411387525229], [4.55729213891035, 45.495740336769444], [4.557160357663682, 45.49585386231873]], ""type"": ""LineString""}";6511;45.49496943132891, 4.555867967946533;Auvergne-Rhône-Alpes;Loire
"{""coordinates"": [[3.686062651745039, 48.41774318864591], [3.692719734848052, 48.42371231151322]], ""type"": ""LineString""}";4509;48.420727750079564, 3.6893911932965455;Grand Est;Aube
"{""coordinates"": [[-1.673837952361834, 47.976296562709344], [-1.673783558842289, 47.97653504698139], [-1.673732300610709, 47.97810277952293], [-1.674721909748845, 47.97881958956126], [-1.690264515469809, 47.99052024503789], [-1.694136534157025, 47.99234580961533], [-1.701335779267735, 47.99307042075079], [-1.702300212810453, 47.99313316672007]], ""type"": ""LineString""}";3339;47.98678945886396, -1.6866278197619158;Bretagne;Ille-et-Vilaine
"{""coordinates"": [[2.505170165238566, 48.773335662681546], [2.503243787906526, 48.77347660936432]], ""type"": ""LineString""}";6197;48.773406136022935, 2.504206976572546;Île-de-France;Val-de-Marne
"{""coordinates"": [[-4.016023293598399, 48.616635133316315], [-4.015958318712442, 48.616684955560935]], ""type"": ""LineString""}";6519;48.616660044438625, -4.01599080615542;Bretagne;Finistère
"{""coordinates"": [[7.941416459632505, 48.90686816082407], [7.94167389819185, 48.90698205099593], [7.941577315804399, 48.90708502023471], [7.932898061782191, 48.90860928723073], [7.905124561170315, 48.91453926480801], [7.885096465616, 48.92168678178917], [7.863766304528594, 48.92407920070678]], ""type"": ""LineString""}";4516;48.91589195922661, 7.902897419312347;Grand Est;Bas-Rhin
"{""coordinates"": [[-1.636801009536655, 47.72965081395041], [-1.637249865954956, 47.73922772916019], [-1.635655533431214, 47.75965807216562], [-1.633758009296964, 47.77622234414851], [-1.645320324667838, 47.79468136750468], [-1.655169214278937, 47.817746056455945], [-1.654432903886927, 47.85503823223695]], ""type"": ""LineString""}";3341;47.79234030219103, -1.644655806935817;Bretagne;Ille-et-Vilaine
"{""coordinates"": [[6.139019011434154, 48.77207413886397], [6.138964929757234, 48.772146902550155]], ""type"": ""LineString""}";6203;48.77211052070706, 6.138991970595694;Grand Est;Meurthe-et-Moselle
"{""coordinates"": [[-4.013305715755724, 48.62927732285095], [-4.013533650486068, 48.629330982735375]], ""type"": ""LineString""}";6520;48.629304152793175, -4.013419683120896;Bretagne;Finistère
"{""coordinates"": [[7.941416459632505, 48.90686816082407], [7.933865736135339, 48.89656973268754], [7.934824476965183, 48.89459955754775], [7.944013723643081, 48.89136319765357], [7.966332827036254, 48.893183893296246], [7.999961437146019, 48.889023582316135]], ""type"": ""LineString""}";4517;48.89344824377106, 7.961654836215742;Grand Est;Bas-Rhin
"{""coordinates"": [[-1.669893335459299, 47.937325018068], [-1.671296317802781, 47.94024985528156], [-1.674707091535079, 47.95401034546644], [-1.67526981245352, 47.95825121321306], [-1.674049185360596, 47.97609882375448]], ""type"": ""LineString""}";3343;47.956477134322526, -1.6737683085388169;Bretagne;Ille-et-Vilaine
"{""coordinates"": [[6.139068075054366, 48.772057160226936], [6.139015255590494, 48.77206648774929]], ""type"": ""LineString""}";6204;48.77206182398811, 6.139041665322431;Grand Est;Meurthe-et-Moselle
"{""coordinates"": [[2.045061160077283, 47.93422858230853], [2.044945682842226, 47.93426601128803]], ""type"": ""LineString""}";6523;47.934247296798276, 2.0450034214597546;Centre-Val de Loire;Loiret
"{""coordinates"": [[8.085056450754365, 48.89664187900021], [8.0850366897646, 48.896994052924775]], ""type"": ""LineString""}";4518;48.89681796596249, 8.085046570259482;Grand Est;Bas-Rhin
"{""coordinates"": [[-1.690350682399234, 48.055725389560045], [-1.704537038717555, 48.05547141193802], [-1.704952133171756, 48.055548222468715]], ""type"": ""LineString""}";3344;48.05559584135146, -1.6976547965596445;Bretagne;Ille-et-Vilaine
"{""coordinates"": [[5.827399273962528, 44.31650697187282], [5.827378382835457, 44.31659668026779]], ""type"": ""LineString""}";6216;44.31655182607031, 5.827388828398993;Provence-Alpes-Côte d'Azur;Hautes-Alpes
"{""coordinates"": [[2.118399405101051, 47.88318748335835], [2.118594648844714, 47.88323313212941]], ""type"": ""LineString""}";6524;47.88321030774389, 2.1184970269728822;Centre-Val de Loire;Loiret
"{""coordinates"": [[7.941851634316795, 48.907406507027886], [7.953772580598321, 48.920680410960216], [7.955516537560673, 48.92244602891535], [7.960686088409311, 48.930863622837684], [7.964908825183506, 48.94143043559987], [7.967878407373327, 48.95003839227124], [7.976791610831997, 48.98093523803936], [7.977075540178653, 49.01634194045954]], ""type"": ""LineString""}";4520;48.95914182929206, 7.967076449120675;Grand Est;Bas-Rhin
"{""coordinates"": [[-1.675875067525434, 47.99582605980318], [-1.678185321923442, 48.001548889585834], [-1.68475517211822, 48.028569219120996], [-1.686099049401049, 48.034437379216705], [-1.688307392308747, 48.039728132505495]], ""type"": ""LineString""}";3346;48.01777534706883, -1.6821106368370484;Bretagne;Ille-et-Vilaine
"{""coordinates"": [[-0.88070695453084, 45.95340137727587], [-0.880646538105113, 45.95344296630532], [-0.880479472546067, 45.95351078958895], [-0.880463828899519, 45.953516239867376], [-0.880480328918102, 45.953522751240804]], ""type"": ""LineString""}";6221;45.95346767646983, -0.8805811200956485;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[6.642628930992132, 48.34024615068033], [6.642632969909307, 48.34025082689013]], ""type"": ""LineString""}";6532;48.34024848878522, 6.642630950450719;Grand Est;Vosges
